year,ac_number,constituency_name,position,candidate,sex,age,category,party,votes_general,votes_postal,votes,vote_share_pct,total_electors,turnout_pct,margin
2016,143,Diamond harbour,4,None of the Above,,,,NOTA,2107,2,2109,1.06,226308,88.09,15037
2016,143,Diamond harbour,5,SWAPAN MONDAL,M,57,GEN,IND,1539,0,1539,0.77,226308,88.09,15037
2016,143,Diamond harbour,6,ROKEYA BIBI,F,33,GEN,BSP,553,0,553,0.28,226308,88.09,15037
2016,143,Diamond harbour,7,SUJIT SARDAR,M,33,SC,IND,406,0,406,0.2,226308,88.09,15037
2016,143,Diamond harbour,8,ARUN KUMAR PURKAIT,M,70,GEN,IND,406,0,406,0.2,226308,88.09,15037
2016,143,Diamond harbour,9,UTTAM MANNA,M,35,GEN,IND,399,0,399,0.2,226308,88.09,15037
2016,143,Diamond harbour,10,MONIRUL ISLAM,M,50,GEN,SUCI,376,2,378,0.19,226308,88.09,15037
2016,143,Diamond harbour,11,KURBAN SK.,M,42,GEN,,312,1,313,0.16,226308,88.09,15037
2016,144,Falta,1,TAMONASH GHOSH,M,60,GEN,AITC,94130,251,94381,50.15,212340,88.62,23580
2016,144,Falta,2,BIDHAN PARUI,M,34,SC,CPM,70638,163,70801,37.62,212340,88.62,23580
2016,144,Falta,3,AMARENDRA NATH MUKHERJEE,M,64,GEN,BJP,15751,12,15763,8.38,212340,88.62,23580
2016,144,Falta,4,None of the Above,,,,NOTA,1807,6,1813,0.96,212340,88.62,23580
2016,144,Falta,5,MAMATA LASKAR,F,47,GEN,SUCI,1798,0,1798,0.96,212340,88.62,23580
2016,144,Falta,6,ATAL KUMAR PURKAIT,M,71,GEN,BSP,1518,0,1518,0.81,212340,88.62,23580
2016,144,Falta,7,JAYASHRI CHAKRABORTY,F,37,GEN,,1328,0,1328,0.71,212340,88.62,23580
2016,144,Falta,8,HARAN CHANDRA BISWAS,M,64,SC,PDS,781,0,781,0.42,212340,88.62,23580
2016,145,Satgachia,1,SONALI GUHA (BOSE),F,46,GEN,AITC,100013,158,100171,47.98,244474,85.41,17272
2016,145,Satgachia,2,PARAMITA GHOSH,F,30,GEN,CPM,82626,273,82899,39.7,244474,85.41,17272
2016,145,Satgachia,3,SAPTARSHI BASU,M,38,GEN,BJP,18851,6,18857,9.03,244474,85.41,17272
2016,145,Satgachia,4,None of the Above,,,,NOTA,2897,5,2902,1.39,244474,85.41,17272
2016,145,Satgachia,5,SATYENDRANATH GHOSH,M,49,GEN,BSP,1581,1,1582,0.76,244474,85.41,17272
2016,145,Satgachia,6,DILIP PAL,M,63,GEN,,1468,1,1469,0.7,244474,85.41,17272
2016,145,Satgachia,7,TIRTHANKAR GHOSH,M,40,GEN,IND,917,0,917,0.44,244474,85.41,17272
2016,146,Bishnupur,1,DILIP MONDAL,M,47,SC,AITC,106992,137,107129,52.36,248769,82.24,30630
2016,146,Bishnupur,2,ALOKE SARDAR,M,59,SC,CPM,76424,75,76499,37.39,248769,82.24,30630
2016,146,Bishnupur,3,SHYAMAPRASAD HALDER,M,43,SC,BJP,14257,7,14264,6.97,248769,82.24,30630
2016,146,Bishnupur,4,None of the Above,,,,NOTA,2401,1,2402,1.17,248769,82.24,30630
2016,146,Bishnupur,5,DIPANKAR GAYEN,M,32,SC,BSP,1594,0,1594,0.78,248769,82.24,30630
2016,146,Bishnupur,6,SAMAR KR. BISWAS,M,60,SC,IND,1502,0,1502,0.73,248769,82.24,30630
2016,146,Bishnupur,7,UTTAM KUMAR HALDER,M,43,SC,PDS,1203,0,1203,0.59,248769,82.24,30630
2016,147,Sonarpur Dakshin,1,JIBAN MUKHOPADHYAY,M,67,GEN,AITC,97119,336,97455,47.8,247193,82.48,15029
2016,147,Sonarpur Dakshin,2,TARIT CHAKRABORTY,M,60,GEN,CPI,81883,543,82426,40.43,247193,82.48,15029
2016,147,Sonarpur Dakshin,3,MANORANJAN JODDAR,M,45,SC,BJP,15713,22,15735,7.72,247193,82.48,15029
2016,147,Sonarpur Dakshin,4,None of the Above,,,,NOTA,3013,10,3023,1.48,247193,82.48,15029
2016,147,Sonarpur Dakshin,5,ASHITAVRA MONDAL,M,62,SC,BSP,1648,1,1649,0.81,247193,82.48,15029
2016,147,Sonarpur Dakshin,6,SAMBHU MONDAL,M,45,GEN,IND,1091,0,1091,0.54,247193,82.48,15029
2016,147,Sonarpur Dakshin,7,MINATI MITRA,F,48,GEN,SUCI,1062,1,1063,0.52,247193,82.48,15029
2016,147,Sonarpur Dakshin,8,JALADHAR NASKAR,M,62,SC,IND,810,0,810,0.4,247193,82.48,15029
2016,147,Sonarpur Dakshin,9,MEGHNATH HALDER,M,58,SC,,630,2,632,0.31,247193,82.48,15029
2016,148,Bhangore,1,ABDUR RAZZAK MOLLA,M,71,GEN,AITC,101996,91,102087,49.57,234029,87.99,18124
2016,148,Bhangore,2,ABDUR RASID GAZI,M,51,GEN,CPM,83808,155,83963,40.77,234029,87.99,18124
2016,148,Bhangore,3,ABANI KUMAR MONDAL,M,54,SC,BJP,9557,6,9563,4.64,234029,87.99,18124
2016,148,Bhangore,4,JALAL UDDIN AHMED,M,51,GEN,WPOI,4036,3,4039,1.96,234029,87.99,18124
2016,148,Bhangore,5,None of the Above,,,,NOTA,2423,0,2423,1.18,234029,87.99,18124
2016,148,Bhangore,6,IKBAL MOLLA,M,33,GEN,,2048,0,2048,0.99,234029,87.99,18124
2016,148,Bhangore,7,ABDUS SALAM MOLLA (RAJU),M,37,GEN,IND,1804,0,1804,0.88,234029,87.99,18124
2016,149,Kasba,1,AHMED JAVED,M,59,GEN,AITC,91624,55,91679,46.52,267233,73.75,11884
2016,149,Kasba,2,SHATARUP GHOSH,M,30,GEN,CPM,79640,155,79795,40.49,267233,73.75,11884
2016,149,Kasba,3,BIKASH DEBNATH,M,60,GEN,BJP,17545,5,17550,8.9,267233,73.75,11884
2016,149,Kasba,4,None of the Above,,,,NOTA,3709,4,3713,1.88,267233,73.75,11884
2016,149,Kasba,5,LAKKHI YADAB (ROY),F,29,GEN,BSP,1356,0,1356,0.69,267233,73.75,11884
2016,149,Kasba,6,KRISHNA MAITY,F,53,SC,,617,1,618,0.31,267233,73.75,11884
2016,149,Kasba,7,SOMNATH DAM,M,45,GEN,IND,596,0,596,0.3,267233,73.75,11884
2016,149,Kasba,8,TAPAS KUMAR DEY,M,56,GEN,IND,575,0,575,0.29,267233,73.75,11884
2016,149,Kasba,9,SUSANTA KUMAR BISWAS,M,48,SC,IND,486,0,486,0.25,267233,73.75,11884
2016,149,Kasba,10,ARUNANSU KUMAR SARKAR,M,46,GEN,IND,365,0,365,0.19,267233,73.75,11884
2016,149,Kasba,11,JAYANTA DEBNATH,M,48,GEN,IND,353,0,353,0.18,267233,73.75,11884
2016,150,Jadavpur,1,SUJAN CHAKRABORTY,M,57,GEN,CPM,98681,296,98977,48.51,273803,74.51,14942
2016,150,Jadavpur,2,MANISH GUPTA,M,74,GEN,AITC,83915,120,84035,41.19,273803,74.51,14942
2016,150,Jadavpur,3,DR. MOHIT KUMAR RAY,M,60,GEN,BJP,13909,13,13922,6.82,273803,74.51,14942
2016,150,Jadavpur,4,None of the Above,,,,NOTA,4085,8,4093,2.01,273803,74.51,14942
2016,150,Jadavpur,5,SUBHAS CHANDRA NASKAR,M,49,SC,BSP,803,0,803,0.39,273803,74.51,14942
2016,150,Jadavpur,6,SHYAMAL GUHA MAJUMDAR,M,75,GEN,SUCI,608,4,612,0.3,273803,74.51,14942
2016,150,Jadavpur,7,RAHUL BOSE,M,25,GEN,IND,524,0,524,0.26,273803,74.51,14942
2016,150,Jadavpur,8,PINTU KARMAKAR,M,38,GEN,IND,433,0,433,0.21,273803,74.51,14942
2016,150,Jadavpur,9,SANKAR PRASAD DAS,M,47,GEN,IND,367,0,367,0.18,273803,74.51,14942
2016,150,Jadavpur,10,GAUTAM PATRANABISH,M,43,GEN,IND,251,0,251,0.12,273803,74.51,14942
2016,151,Sonarpur Uttar,1,FIRDOUSI BEGUM,F,41,GEN,AITC,101798,141,101939,50.31,247027,82.03,24880
2016,151,Sonarpur Uttar,2,JYOTIRMOYEE SIKDAR,F,47,GEN,CPM,76789,270,77059,38.03,247027,82.03,24880
2016,151,Sonarpur Uttar,3,SATYABRATA DUTTA,M,59,GEN,BJP,15199,19,15218,7.51,247027,82.03,24880
2016,151,Sonarpur Uttar,4,None of the Above,,,,NOTA,2954,8,2962,1.46,247027,82.03,24880
2016,151,Sonarpur Uttar,5,AJIT BAUL,M,31,SC,BSP,1768,2,1770,0.87,247027,82.03,24880
2016,151,Sonarpur Uttar,6,SRIDHAR BIVUSHAN NANDI,M,36,GEN,SUCI,1438,2,1440,0.71,247027,82.03,24880
2016,151,Sonarpur Uttar,7,SUBRATA KAMAR,M,42,GEN,IND,819,0,819,0.4,247027,82.03,24880
2016,151,Sonarpur Uttar,8,KARTICK NASKAR,M,65,SC,,785,2,787,0.39,247027,82.03,24880
2016,151,Sonarpur Uttar,9,BANI DAS,F,57,GEN,,631,0,631,0.31,247027,82.03,24880
2016,152,Tollygunge,1,AROOP BISWAS,M,52,GEN,AITC,90501,102,90603,46.73,257702,75.24,9896
2016,152,Tollygunge,2,MADHUJA SEN ROY,F,32,GEN,CPM,80497,210,80707,41.62,257702,75.24,9896
2016,152,Tollygunge,3,N. MOHAN RAO,M,46,GEN,BJP,14835,9,14844,7.66,257702,75.24,9896
2016,152,Tollygunge,4,None of the Above,,,,NOTA,3714,5,3719,1.92,257702,75.24,9896
2016,152,Tollygunge,5,DR. DIPANKAR SARKAR,M,48,GEN,IND,1627,2,1629,0.84,257702,75.24,9896
2016,152,Tollygunge,6,MANOJIT MAITY,M,36,GEN,SHS,1032,0,1032,0.53,257702,75.24,9896
2016,152,Tollygunge,7,DEBASHIS DAS,M,49,GEN,IND,572,0,572,0.3,257702,75.24,9896
2016,152,Tollygunge,8,RAJKUMAR BASAK,M,40,GEN,SUCI,571,0,571,0.29,257702,75.24,9896
2016,152,Tollygunge,9,JAGANNATH SAHA,M,49,SC,IND,216,0,216,0.11,257702,75.24,9896
2016,153,BEHALA PURBA,1,SOVAN CHATTERJEE,M,53,GEN,AITC,96510,111,96621,47.33,278062,73.41,24294
2016,153,BEHALA PURBA,2,PROFESSOR AMBIKESH MAHAPATRA,M,56,GEN,IND,72042,285,72327,35.43,278062,73.41,24294
2016,153,BEHALA PURBA,3,CHANDRA BHAN SINGH,M,52,GEN,BJP,21842,12,21854,10.71,278062,73.41,24294
2016,153,BEHALA PURBA,4,None of the Above,,,,NOTA,3910,9,3919,1.92,278062,73.41,24294
2016,153,BEHALA PURBA,5,SUMIT BANERJEE,M,53,GEN,SHS,3648,1,3649,1.79,278062,73.41,24294
2016,153,BEHALA PURBA,6,BIMAL MONDAL,M,43,GEN,IND,2093,0,2093,1.03,278062,73.41,24294
2016,153,BEHALA PURBA,7,RINA ROY,F,50,SC,BSP,1697,3,1700,0.83,278062,73.41,24294
2016,153,BEHALA PURBA,8,AYAN NAG,M,42,GEN,IND,1221,0,1221,0.6,278062,73.41,24294
2016,153,BEHALA PURBA,9,NAMITA CHAKRABORTY,F,54,GEN,IND,738,0,738,0.36,278062,73.41,24294
2016,154,Behala paschim,1,PARTHA CHATTERJEE,M,63,GEN,AITC,101925,189,102114,45.98,294404,75.43,8896
2016,154,Behala paschim,2,KAUSTAV CHATTERJEE,M,37,GEN,CPM,92896,322,93218,41.98,294404,75.43,8896
2016,154,Behala paschim,3,HARIKRISHNA DUTTA,M,59,GEN,BJP,17942,20,17962,8.09,294404,75.43,8896
2016,154,Behala paschim,4,None of the Above,,,,NOTA,4131,6,4137,1.86,294404,75.43,8896
2016,154,Behala paschim,5,MRITYUNJOY ROY,M,44,GEN,SUCI,1492,2,1494,0.67,294404,75.43,8896
2016,154,Behala paschim,6,PUSHPA DHALI,F,50,SC,BSP,1040,0,1040,0.47,294404,75.43,8896
2016,154,Behala paschim,7,TAPAN DEBNATH,M,44,GEN,IND,920,0,920,0.41,294404,75.43,8896
2016,154,Behala paschim,8,VIJAY KUMAR SINGH,M,51,GEN,IND,744,0,744,0.34,294404,75.43,8896
2016,154,Behala paschim,9,BIPUL KUMAR DAS,M,62,GEN,IND,450,0,450,0.2,294404,75.43,8896
2016,155,Maheshtala,1,KASTURI DAS,F,63,GEN,AITC,93623,52,93675,47.84,242100,80.89,12452
2016,155,Maheshtala,2,SAMIK LAHIRI,M,49,GEN,CPM,81050,173,81223,41.48,242100,80.89,12452
2016,155,Maheshtala,3,KARTIC CH. GHOSH,M,61,GEN,BJP,14903,6,14909,7.61,242100,80.89,12452
2016,155,Maheshtala,4,None of the Above,,,,NOTA,3137,7,3144,1.61,242100,80.89,12452
2016,155,Maheshtala,5,DEBASHISH BOSE,M,53,GEN,PDS,1854,0,1854,0.95,242100,80.89,12452
2016,155,Maheshtala,6,BECHU MONDAL,M,66,GEN,IND,1022,0,1022,0.52,242100,80.89,12452
2016,156,BUDGE BUDGE,1,ASHOK KUMAR DEB,M,66,GEN,AITC,83977,81,84058,44.13,228889,83.23,7159
2016,156,BUDGE BUDGE,2,SK. MUJIBAR RAHAMAN,M,36,GEN,INC,76725,174,76899,40.37,228889,83.23,7159
2016,156,BUDGE BUDGE,3,UMA SHANKAR GHOSH DASTIDAR,M,59,GEN,BJP,20769,9,20778,10.91,228889,83.23,7159
2016,156,BUDGE BUDGE,4,None of the Above,,,,NOTA,2857,2,2859,1.5,228889,83.23,7159
2016,156,BUDGE BUDGE,5,ALI BASIR SK.,M,40,GEN,WPOI,1907,0,1907,1,228889,83.23,7159
2016,156,BUDGE BUDGE,6,KAJAL DUTTA,F,51,GEN,,1249,1,1250,0.66,228889,83.23,7159
2016,156,BUDGE BUDGE,7,RABINDRANATH RANJAN,M,39,SC,BSP,1231,0,1231,0.65,228889,83.23,7159
2016,156,BUDGE BUDGE,8,TAMRADHWAJ ADAK,M,53,GEN,SUCI,797,0,797,0.42,228889,83.23,7159
2016,156,BUDGE BUDGE,9,RUP KUMAR ADAK,M,51,GEN,IND,715,0,715,0.38,228889,83.23,7159
2016,157,Metiaburuz,1,ABDUL KHALEQUE MOLLA,M,71,GEN,AITC,79727,22,79749,49.75,223690,71.66,17976
2016,157,Metiaburuz,2,MONIRUL ISLAM,M,45,GEN,CPM,61734,39,61773,38.54,223690,71.66,17976
2016,157,Metiaburuz,3,SANJAY SINGH,M,47,GEN,BJP,13255,4,13259,8.27,223690,71.66,17976
2016,157,Metiaburuz,4,None of the Above,,,,NOTA,2752,3,2755,1.72,223690,71.66,17976
2016,157,Metiaburuz,5,AHAMMAD ALI MOLLA,M,46,GEN,IND,1110,0,1110,0.69,223690,71.66,17976
2016,157,Metiaburuz,6,ABDUL RAHIM,M,34,GEN,IUML,939,0,939,0.59,223690,71.66,17976
2016,157,Metiaburuz,7,BEDAR BAKHT,M,56,GEN,,703,0,703,0.44,223690,71.66,17976
2016,158,Kolkata port,1,FIRHAD HAKIM,M,57,GEN,AITC,73369,90,73459,53.21,217685,63.42,26548
2016,158,Kolkata port,2,RAKESH SINGH,M,45,GEN,INC,46822,89,46911,33.98,217685,63.42,26548
2016,158,Kolkata port,3,AWADH KISHORE GUPTA,M,63,GEN,BJP,11683,17,11700,8.48,217685,63.42,26548
2016,158,Kolkata port,4,None of the Above,,,,NOTA,2158,6,2164,1.57,217685,63.42,26548
2016,158,Kolkata port,5,VIVEK KUMAR THAKUR,M,40,SC,IND,1019,0,1019,0.74,217685,63.42,26548
2016,158,Kolkata port,6,SARFARAZ KHAN,M,40,GEN,BSP,836,1,837,0.61,217685,63.42,26548
2016,158,Kolkata port,7,SUBRATA SAHA,M,43,GEN,IND,808,0,808,0.59,217685,63.42,26548
2016,158,Kolkata port,8,RAJ KUMAR CHHETRY,M,27,GEN,IND,290,0,290,0.21,217685,63.42,26548
2016,158,Kolkata port,9,BISWAJIT HALDER,M,56,GEN,IND,261,0,261,0.19,217685,63.42,26548
2016,158,Kolkata port,10,SK. RAJUDDIN,M,28,GEN,IND,257,0,257,0.19,217685,63.42,26548
2016,158,Kolkata port,11,KARAN SINGH,M,60,GEN,IND,205,1,206,0.15,217685,63.42,26548
2016,158,Kolkata port,12,DEORAJ YADAV,M,41,GEN,IND,138,0,138,0.1,217685,63.42,26548
2016,159,Bhabanipur,1,MAMATA BANERJEE,F,61,GEN,AITC,65447,73,65520,47.67,205713,66.82,25301
2016,159,Bhabanipur,2,DEEPA DASMUNSHI,F,55,GEN,INC,40126,93,40219,29.26,205713,66.82,25301
2016,159,Bhabanipur,3,CHANDRA KUMAR BOSE,M,55,GEN,BJP,26291,8,26299,19.13,205713,66.82,25301
2016,159,Bhabanipur,4,None of the Above,,,,NOTA,2459,2,2461,1.79,205713,66.82,25301
2016,159,Bhabanipur,5,NIRMAL KANTI SAMADDAR,M,72,GEN,BSP,669,0,669,0.49,205713,66.82,25301
2016,159,Bhabanipur,6,PINKY TIWARI,F,32,GEN,IND,604,0,604,0.44,205713,66.82,25301
2016,159,Bhabanipur,7,SHOBHA SINGH,F,50,GEN,SUCI,495,0,495,0.36,205713,66.82,25301
2016,159,Bhabanipur,8,SAUGATA GUPTA,M,47,GEN,IND,409,0,409,0.3,205713,66.82,25301
2016,159,Bhabanipur,9,NARAYAN DAS,M,56,GEN,IND,262,0,262,0.19,205713,66.82,25301
2016,159,Bhabanipur,10,INDRANEEL MITRA,M,48,GEN,IND,184,0,184,0.13,205713,66.82,25301
2016,159,Bhabanipur,11,KIRAN KAUR,F,56,GEN,IND,174,1,175,0.13,205713,66.82,25301
2016,159,Bhabanipur,12,MALAY GUHA ROY,M,49,GEN,IND,158,0,158,0.11,205713,66.82,25301
2016,160,Rashbehari,1,SOBHANDEB CHATTOPADHYAY,M,72,GEN,AITC,60803,54,60857,44.15,205943,66.94,14553
2016,160,Rashbehari,2,ASHUTOSH CHATTERJEE,M,29,GEN,INC,46222,82,46304,33.59,205943,66.94,14553
2016,160,Rashbehari,3,SAMIR BANERJEE,M,72,GEN,BJP,23371,10,23381,16.96,205943,66.94,14553
2016,160,Rashbehari,4,None of the Above,,,,NOTA,3868,4,3872,2.81,205943,66.94,14553
2016,160,Rashbehari,5,SWATI GHOSH,F,62,GEN,SUCI,1335,0,1335,0.97,205943,66.94,14553
2016,160,Rashbehari,6,OMPRAKASH PRAJAPATI,M,34,GEN,BSP,968,0,968,0.7,205943,66.94,14553
2016,160,Rashbehari,7,UTTAM KUMAR DAS,M,44,SC,IND,587,0,587,0.43,205943,66.94,14553
2016,160,Rashbehari,8,TARULATA DUTTA,F,63,GEN,IND,553,0,553,0.4,205943,66.94,14553
2016,161,Ballygunge,1,SUBRATA MUKHERJEE,M,69,GEN,AITC,70053,30,70083,45.53,241079,63.86,15225
2016,161,Ballygunge,2,KRISHNA DEBNATH,F,65,GEN,INC,54808,50,54858,35.64,241079,63.86,15225
2016,161,Ballygunge,3,JIBAN KUMAR SEN,M,61,GEN,BJP,20617,5,20622,13.4,241079,63.86,15225
2016,161,Ballygunge,4,None of the Above,,,,NOTA,3433,0,3433,2.23,241079,63.86,15225
2016,161,Ballygunge,5,RAJENDRA RAM DAS,M,40,SC,BSP,1538,0,1538,1,241079,63.86,15225
2016,161,Ballygunge,6,WAJUL HAQUE KHAN,M,42,GEN,IUML,1217,1,1218,0.79,241079,63.86,15225
2016,161,Ballygunge,7,SWETA PAUL,F,29,GEN,IND,998,0,998,0.65,241079,63.86,15225
2016,161,Ballygunge,8,AMITAVA DUTTA,M,49,GEN,IND,766,0,766,0.5,241079,63.86,15225
2016,161,Ballygunge,9,ASHIS SARKAR,M,63,GEN,IND,425,0,425,0.28,241079,63.86,15225
2016,162,Chowrangee,1,NAYNA BANDYOPADHYAY,F,47,GEN,AITC,55093,26,55119,47.29,207400,56.2,13216
2016,162,Chowrangee,2,SOMENDRANATH MITRA,M,72,GEN,INC,41872,31,41903,35.95,207400,56.2,13216
2016,162,Chowrangee,3,RITESH TIWARI,M,44,GEN,BJP,15704,3,15707,13.48,207400,56.2,13216
2016,162,Chowrangee,4,None of the Above,,,,NOTA,2183,0,2183,1.87,207400,56.2,13216
2016,162,Chowrangee,5,KARTIK KUMKAR RAY,M,47,GEN,SUCI,611,1,612,0.53,207400,56.2,13216
2016,162,Chowrangee,6,DEBAJYOTI SENGUPTA,M,56,GEN,IND,340,0,340,0.29,207400,56.2,13216
2016,162,Chowrangee,7,DIPANKAR DEY,M,39,GEN,IND,254,0,254,0.22,207400,56.2,13216
2016,162,Chowrangee,8,SHAHZAD ANWAR,M,36,GEN,,251,0,251,0.22,207400,56.2,13216
2016,162,Chowrangee,9,ANIRBAN MUKHERJEE,M,50,GEN,IND,188,0,188,0.16,207400,56.2,13216
2016,163,Entally,1,SWARNA KAMAL SAHA,M,68,GEN,AITC,75825,16,75841,51.97,206471,70.68,27988
2016,163,Entally,2,DEBESH DAS,M,56,GEN,CPM,47824,29,47853,32.79,206471,70.68,27988
2016,163,Entally,3,SUDHIR KUMAR PANDEY,M,43,GEN,BJP,14681,1,14682,10.06,206471,70.68,27988
2016,163,Entally,4,None of the Above,,,,NOTA,2320,1,2321,1.59,206471,70.68,27988
2016,163,Entally,5,ANIL KUMAR RAM,M,38,SC,BSP,1266,0,1266,0.87,206471,70.68,27988
2016,163,Entally,6,MIR TIPU SULTAN ALI,M,49,GEN,PDS,1070,0,1070,0.73,206471,70.68,27988
2016,163,Entally,7,KHOKAN DUTTA,M,35,GEN,IND,968,0,968,0.66,206471,70.68,27988
2016,163,Entally,8,SHYAMAL CHATTERJEE,M,61,GEN,IND,670,0,670,0.46,206471,70.68,27988
2016,163,Entally,9,KUNDAN KR. SHAW,M,32,GEN,IND,500,0,500,0.34,206471,70.68,27988
2016,163,Entally,10,ASHOK DAS,M,43,SC,IND,415,0,415,0.28,206471,70.68,27988
2016,163,Entally,11,ARINDAM ROY,M,45,GEN,IND,350,0,350,0.24,206471,70.68,27988
2016,164,Beleghata,1,PARESH PAUL,M,70,GEN,AITC,84817,26,84843,52.82,241965,66.38,26179
2016,164,Beleghata,2,RAJIB BISWAS,M,54,SC,CPM,58630,34,58664,36.53,241965,66.38,26179
2016,164,Beleghata,3,PARTHA CHAUDHURY,M,31,GEN,BJP,11514,2,11516,7.17,241965,66.38,26179
2016,164,Beleghata,4,None of the Above,,,,NOTA,3152,1,3153,1.96,241965,66.38,26179
2016,164,Beleghata,5,ARUN KUMAR DAS,M,29,GEN,IND,990,0,990,0.62,241965,66.38,26179
2016,164,Beleghata,6,CHINMOY SENGUPTA,M,39,GEN,IND,968,0,968,0.6,241965,66.38,26179
2016,164,Beleghata,7,TIMIR KUMAR,M,46,GEN,IND,479,0,479,0.3,241965,66.38,26179
2016,165,Jorasanko,1,SMITA BAKSHI,F,58,GEN,AITC,44756,10,44766,42.79,194757,53.72,6290
2016,165,Jorasanko,2,RAHUL(BISWAJIT)SINHA,M,52,GEN,BJP,38474,2,38476,36.77,194757,53.72,6290
2016,165,Jorasanko,3,AVINASH KUMAR AGARWAL,M,41,GEN,RJD,15622,17,15639,14.95,194757,53.72,6290
2016,165,Jorasanko,4,None of the Above,,,,NOTA,2374,0,2374,2.27,194757,53.72,6290
2016,165,Jorasanko,5,UTTAM MALI,M,40,GEN,BSP,816,0,816,0.78,194757,53.72,6290
2016,165,Jorasanko,6,BIJNAN KUMAR BERA,M,56,GEN,SUCI,641,0,641,0.61,194757,53.72,6290
2016,165,Jorasanko,7,UTTAM ACHARYA,M,57,GEN,IND,618,0,618,0.59,194757,53.72,6290
2016,165,Jorasanko,8,SUNIL ROY,M,58,GEN,IND,306,0,306,0.29,194757,53.72,6290
2016,165,Jorasanko,9,MANOJ KUMAR JAISWAL,M,46,GEN,JD(S),300,0,300,0.29,194757,53.72,6290
2016,165,Jorasanko,10,BISWABASU MUKHERJEE,M,66,GEN,IND,296,0,296,0.28,194757,53.72,6290
2016,165,Jorasanko,11,SHYAMAL SAMADDAR,M,49,GEN,IND,218,0,218,0.21,194757,53.72,6290
2016,165,Jorasanko,12,SANJEEV KUMAR JAIN,M,48,GEN,IND,180,0,180,0.17,194757,53.72,6290
2016,166,Shyampukur,1,SHASHI PANJA,F,51,GEN,AITC,53490,17,53507,45.8,171045,68.3,13155
2016,166,Shyampukur,2,PIYALI PAL,F,42,GEN,AIFB,40330,22,40352,34.54,171045,68.3,13155
2016,166,Shyampukur,3,SOMABRATA MANDAL,M,64,GEN,BJP,18375,3,18378,15.73,171045,68.3,13155
2016,166,Shyampukur,4,None of the Above,,,,NOTA,2699,1,2700,2.31,171045,68.3,13155
2016,166,Shyampukur,5,SUBIR SAMANTA,M,64,GEN,SUCI,619,0,619,0.53,171045,68.3,13155
2016,166,Shyampukur,6,TARKESH RAI,M,36,GEN,IND,473,0,473,0.4,171045,68.3,13155
2016,166,Shyampukur,7,SAMPA BASU,F,47,GEN,IND,262,0,262,0.22,171045,68.3,13155
2016,166,Shyampukur,8,BIKASH DEY,M,61,GEN,IND,203,0,203,0.17,171045,68.3,13155
2016,166,Shyampukur,9,ASHIM DAS,M,43,SC,IND,173,0,173,0.15,171045,68.3,13155
2016,166,Shyampukur,10,CHHAYA GHOSH,F,54,GEN,IND,149,0,149,0.13,171045,68.3,13155
2016,167,Maniktala,1,SADHAN PANDE,M,65,GEN,AITC,73128,29,73157,50.6,207442,69.7,25311
2016,167,Maniktala,2,RAJIB MAJUMDER,M,42,GEN,CPM,47792,54,47846,33.09,207442,69.7,25311
2016,167,Maniktala,3,SUNIL ROY,M,48,GEN,BJP,18145,4,18149,12.55,207442,69.7,25311
2016,167,Maniktala,4,None of the Above,,,,NOTA,3141,0,3141,2.17,207442,69.7,25311
2016,167,Maniktala,5,TARUN BANERJEE,M,45,GEN,IND,920,0,920,0.64,207442,69.7,25311
2016,167,Maniktala,6,SUNIL ROY,M,66,GEN,IND,515,0,515,0.36,207442,69.7,25311
2016,167,Maniktala,7,ANUP KUMAR DEY,M,46,GEN,IND,432,0,432,0.3,207442,69.7,25311
2016,167,Maniktala,8,SAIKAT MAJUMDER,M,46,GEN,IND,427,0,427,0.3,207442,69.7,25311
2016,168,Kashipur-Belgachia,1,MALA SAHA,F,60,GEN,AITC,72222,42,72264,50.4,221148,64.84,25810
2016,168,Kashipur-Belgachia,2,KANINIKA BOSE (GHOSH),F,47,GEN,CPM,46380,74,46454,32.4,221148,64.84,25810
2016,168,Kashipur-Belgachia,3,ADITYA TANDON,M,48,GEN,BJP,19287,6,19293,13.45,221148,64.84,25810
2016,168,Kashipur-Belgachia,4,None of the Above,,,,NOTA,2644,2,2646,1.85,221148,64.84,25810
2016,168,Kashipur-Belgachia,5,MD AZIMULLAH,M,53,GEN,BSP,989,0,989,0.69,221148,64.84,25810
2016,168,Kashipur-Belgachia,6,JYOTSNA RAY PAIN,F,62,GEN,IND,683,0,683,0.48,221148,64.84,25810
2016,168,Kashipur-Belgachia,7,TAPAS GHOSH,M,54,GEN,IND,553,0,553,0.39,221148,64.84,25810
2016,168,Kashipur-Belgachia,8,ASHOKE KUMAR NASKAR,M,43,SC,IND,509,0,509,0.35,221148,64.84,25810
2016,169,Bally,1,BAISHALI DALMIYA,F,47,GEN,AITC,52654,48,52702,46.97,159941,70.15,15403
2016,169,Bally,2,SAUMENDRANATH BERA,M,53,GEN,CPM,37152,147,37299,33.25,159941,70.15,15403
2016,169,Bally,3,KAUSHIK CHAKRABORTY,M,42,GEN,BJP,17405,13,17418,15.53,159941,70.15,15403
2016,169,Bally,4,None of the Above,,,,NOTA,1595,3,1598,1.42,159941,70.15,15403
2016,169,Bally,5,SUSHIL GHOSH,M,52,GEN,IND,729,0,729,0.65,159941,70.15,15403
2016,169,Bally,6,SOUMEN DUTTA,M,30,GEN,IND,705,0,705,0.63,159941,70.15,15403
